ortalama_hasta_bekleme_dk,hekim_atil_sure_dk,hekim_mesai_asimi_dk,gorulen_hasta_sayisi,gun,politika
4.470957724155954,0,10.098832465483838,19,202,hibrit
4.065329815120229,60,0.0,16,203,statik
3.9262607454107146,0,9.575598681351494,17,203,hibrit
1.0170601219628226,45,0.0,17,204,statik
1.0170601219628226,0,0.0,17,204,hibrit
0.9687788518742999,60,9.993880691788775,16,205,statik
3.6501792831177813,0,4.84491709482063,18,205,hibrit
4.548199078718931,15,0.0,19,206,statik
4.548199078718931,0,0.0,19,206,hibrit
23.199296428534762,15,0.0,19,207,statik
23.199296428534762,0,0.0,19,207,hibrit
0.08031950887802629,30,0.0,18,208,statik
0.1001741198146803,0,13.16356941499481,20,208,hibrit
7.692262775222429,45,0.0,17,209,statik
7.692262775222429,0,0.0,17,209,hibrit
4.330266380163577,45,8.132164757900398,17,210,statik
4.330266380163577,0,8.132164757900398,17,210,hibrit
0.8771700583466632,15,0.0,19,211,statik
0.8771700583466632,0,0.0,19,211,hibrit
28.779803651300085,15,0.0,19,212,statik
28.779803651300085,0,0.0,19,212,hibrit
2.1955959350137144,30,0.0,18,213,statik
2.1955959350137144,0,0.0,18,213,hibrit
26.074182770708116,30,0.0,18,214,statik
26.074182770708116,0,0.0,18,214,hibrit
15.919017924609797,15,0.3341004173916531,19,215,statik
15.919017924609797,0,0.3341004173916531,19,215,hibrit
0.689464753263524,45,9.069848964330163,17,216,statik
0.689464753263524,0,9.069848964330163,17,216,hibrit
0.3846615722685288,45,24.95318119046101,17,217,statik
0.3846615722685288,0,24.95318119046101,17,217,hibrit
28.296066775061885,45,0.0,17,218,statik
29.26015566201113,0,0.0,19,218,hibrit
17.42026329059793,15,28.569747821963688,19,219,statik
21.72773751716622,0,25.475701548141217,20,219,hibrit
1.1504176831828425,45,12.643537778711163,17,220,statik
1.1504176831828425,0,12.643537778711163,17,220,hibrit
3.9253393232625315,0,0.0,20,221,statik
5.740583419130112,0,0.0,21,221,hibrit
20.050239079753112,0,0.0,20,222,statik
19.5078658677497,0,0.0,21,222,hibrit
68.1035438339749,60,141.32740276700076,16,223,statik
82.90412348895958,0,134.2901186906733,18,223,hibrit
18.209061152045017,0,15.369925059759623,20,224,statik
22.12148324288857,0,12.286792577560277,21,224,hibrit
27.13257573425066,60,74.05231066714481,16,225,statik
27.13257573425066,0,74.05231066714481,16,225,hibrit
19.560139443093455,0,60.27371808365166,20,226,statik
19.560139443093455,0,60.27371808365166,20,226,hibrit
19.81750600869662,0,0.0,20,227,statik
19.81750600869662,0,0.0,20,227,hibrit
1.7939045060324441,45,23.182947631171487,17,228,statik
1.7939045060324441,0,23.182947631171487,17,228,hibrit
2.5199822966258276,30,11.771945498018738,18,229,statik
2.5199822966258276,0,11.771945498018738,18,229,hibrit
0.5159372116499865,15,0.0,19,230,statik
0.5159372116499865,0,0.0,19,230,hibrit
6.8063280246221005,30,2.9246704427420127,18,231,statik
6.602030257154728,0,0.0,19,231,hibrit
2.2490538295081173,60,0.0,16,232,statik
4.6581396225134295,0,0.0,17,232,hibrit
11.86167670190074,75,0.0,15,233,statik
13.20087225928128,0,0.0,16,233,hibrit
8.465596070590951,15,0.0,19,234,statik
10.426355536115702,0,0.0,20,234,hibrit
11.512644683735786,15,43.394105687485705,19,235,statik
11.512644683735786,0,43.394105687485705,19,235,hibrit
8.884160314280273,75,20.080024499970023,15,236,statik
10.208901825885881,0,33.28273049221508,16,236,hibrit
41.36530813561535,15,43.70752421926568,19,237,statik
50.98241893979787,0,47.386847279698486,20,237,hibrit
19.04979604372179,45,19.646260105371027,17,238,statik
29.291440701680198,0,38.86344802127519,19,238,hibrit
52.74552414073918,15,48.87335400095344,19,239,statik
56.051915633749886,0,60.30315903530612,20,239,hibrit
5.8954775659573535,15,0.0,19,240,statik
5.8954775659573535,0,0.0,19,240,hibrit
15.216706808382037,0,2.5828134971501413,20,241,statik
15.216706808382037,0,2.5828134971501413,20,241,hibrit
6.7463655427507865,30,0.0,18,242,statik
8.192096749028567,0,0.0,19,242,hibrit
12.257690779970655,30,0.0,18,243,statik
12.257690779970655,0,0.0,18,243,hibrit
11.734583662147203,15,5.6329734239541835,19,244,statik
11.734583662147203,0,5.6329734239541835,19,244,hibrit
1.0393868958393302,45,0.0,17,245,statik
0.9816431794038117,0,0.0,18,245,hibrit
1.0774969105807035,45,0.0,17,246,statik
1.0176359711039977,0,27.385995013702598,18,246,hibrit
7.096756603671308,45,3.742439688207469,17,247,statik
9.897590307501844,0,14.359408700892459,19,247,hibrit
8.160527103733733,45,90.95557518880133,17,248,statik
13.315807552904154,0,113.92031253830021,18,248,hibrit
0.04606851182547737,45,1.9192459190259115,17,249,statik
0.1501339233366126,0,0.0,18,249,hibrit
7.409232900898461,30,24.507387781289196,18,250,statik
9.80050618409047,0,31.10483488823604,19,250,hibrit
5.738777296223308,45,18.28961972030993,17,251,statik
12.729145121836414,0,34.56317358483335,18,251,hibrit
20.327122742750745,30,0.987680642344344,18,252,statik
20.327122742750745,0,0.987680642344344,18,252,hibrit
0.42562924639818633,30,0.0,18,253,statik
2.2624133595550346,0,0.0,20,253,hibrit
35.377538093440464,60,10.577729344551585,16,254,statik
35.377538093440464,0,10.577729344551585,16,254,hibrit
6.21462118035541,15,62.028896009768914,19,255,statik
6.21462118035541,0,62.028896009768914,19,255,hibrit
7.2158317462150485,15,30.463055345738894,19,256,statik
13.895391808403675,0,19.54938947157575,21,256,hibrit
3.362070121839544,60,0.0,16,257,statik
3.868822356359454,0,0.0,17,257,hibrit
8.321717749487442,60,31.30790701959461,16,258,statik
8.321717749487442,0,31.30790701959461,16,258,hibrit
1.6977196191759196,30,0.0,18,259,statik
1.6977196191759196,0,0.0,18,259,hibrit
2.010152762085504,30,0.0,18,260,statik
2.010152762085504,0,0.0,18,260,hibrit
44.27057079304424,30,48.55266167060847,18,261,statik
45.02225978660026,0,62.95121864144801,19,261,hibrit
7.069782431434688,30,41.78795900708059,18,262,statik
9.731932354584771,0,35.53445811532805,19,262,hibrit
12.652530658774758,30,70.54671255375746,18,263,statik
12.652530658774758,0,70.54671255375746,18,263,hibrit
22.21111948454945,30,96.40059598903093,18,264,statik
29.242824462155784,0,100.68524654606864,19,264,hibrit
6.077200665507096,45,17.76260353336096,17,265,statik
6.077200665507096,0,17.76260353336096,17,265,hibrit
3.105896595437732,30,18.23684138796176,18,266,statik
4.870844068912425,0,30.24204817584848,19,266,hibrit
18.129627518647766,0,20.209376172901727,20,267,statik
18.129627518647766,0,20.209376172901727,20,267,hibrit
7.234684994525875,30,0.24539336915279364,18,268,statik
11.372181375794813,0,0.0,20,268,hibrit
1.8804195808492774,0,14.971827853689774,20,269,statik
1.8804195808492774,0,14.971827853689774,20,269,hibrit
20.77099480860425,30,43.604040207541516,18,270,statik
20.77099480860425,0,43.604040207541516,18,270,hibrit
14.012218284212487,30,0.0,18,271,statik
15.110524197673302,0,0.0,19,271,hibrit
5.7470973123409,15,19.644482921250813,19,272,statik
5.7470973123409,0,19.644482921250813,19,272,hibrit
17.128750775732506,30,30.438340958614162,18,273,statik
17.128750775732506,0,30.438340958614162,18,273,hibrit
8.40001594967241,15,0.0,19,274,statik
10.466592552379115,0,18.998928680711344,21,274,hibrit
9.208491232491431,15,14.911629816669802,19,275,statik
16.196884013961906,0,27.533191717495527,22,275,hibrit
0.5204460693446383,15,7.541571901013981,19,276,statik
0.5204460693446383,0,7.541571901013981,19,276,hibrit
4.128925060506367,0,15.464408705776918,20,277,statik
4.128925060506367,0,15.464408705776918,20,277,hibrit
5.433372173302506,15,0.0,19,278,statik
10.633369976852176,0,0.0,20,278,hibrit
8.577134485374131,45,0.0,17,279,statik
8.577134485374131,0,0.0,17,279,hibrit
7.343743863117419,0,8.64109505562783,20,280,statik
7.343743863117419,0,8.64109505562783,20,280,hibrit
19.37156336962102,45,27.262720846384127,17,281,statik
19.37156336962102,0,27.262720846384127,17,281,hibrit
10.492386852327076,30,0.0,18,282,statik
